"NODE_ID";"LON";"LAT"
960930850;9,734524;52,366612
960930851;9,734339;52,364762
960930852;9,734184;52,365145
960930853;9,73668;52,363826
960930854;9,73589;52,364213
960930855;9,734763;52,362634
960930856;9,734606;52,364477
960930857;9,73602;52,363205
960930858;9,733425;52,368075
960930859;9,736413;52,36345
960930860;9,7334339;52,3686893
960930861;9,734122;52,365603
960930862;9,734504;52,366522
960930863;9,734494;52,364563
960930864;9,73423;52,367238
960930865;9,7343;52,364825
960930866;9,734171;52,365199
960930867;9,736234;52,364161
960930868;9,734832;52,364386
960930869;9,735;52,362758
960930870;9,734194;52,367265
960930871;9,736113;52,363254
960930872;9,733392;52,368304
960930873;9,734436;52,366352
960930874;9,73452;52,366585
960930875;9,734458;52,364604
960930876;9,734191;52,365118
960930877;9,73666;52,36397
960930878;9,736004;52,364194
960930879;9,734767;52,364404
960930880;9,735972;52,363183
960930881;9,733468;52,367962
960930882;9,736562;52,363584
960930883;9,734128;52,365527
960930884;9,734462;52,366401
960930885;9,734516;52,364545
960930886;9,734266;52,367207
960930887;9,734254;52,364919
960930888;9,734177;52,365172
960930889;9,736581;52,364051
960930890;9,734869;52,364376
960930891;9,735299;52,362891
960930892;9,734005;52,367397
960930893;9,736068;52,363228
960930894;9,733398;52,368192
960930895;9,736634;52,363691
960930896;9,734424;52,366325
960930897;9,734523;52,366751
960930898;9,734476;52,364586
960930899;9,734226;52,364983
960930900;9,736682;52,36392
960930901;9,735498;52,364269
960930902;9,734799;52,364395
960930903;9,735477;52,362966
960930904;9,73386;52,367497
960930905;9,736517;52,363535
960930906;9,7334652;52,3688134
960930907;9,734159;52,365832
960930908;9,734451;52,366374
960930909;9,734492;52,366886
960930910;9,734268;52,364888
960930911;9,73416;52,365248
960930912;9,736628;52,364015
960930913;9,735107;52,36433
960930914;9,735211;52,362851
960930915;9,734078;52,367347
960930916;9,736187;52,363299
960930917;9,733398;52,368425
960930918;9,736604;52,363638
960930919;9,734251;52,366052
960930920;9,734529;52,366684
960930921;9,734408;52,364667
960930922;9,73424;52,364951
960930923;9,73415;52,365298
960930924;9,735692;52,364241
960930925;9,734697;52,364431
960930926;9,735388;52,362926
960930927;9,733933;52,367447
960930928;9,736261;52,363339
960930929;9,7334085;52,3685444
960930930;9,734131;52,365716
960930931;9,734481;52,366446
960930932;9,734513;52,366819
960930933;9,734357;52,364726
960930934;9,734164;52,365221
960930935;9,736479;52,36411
960930936;9,735304;52,364302
960930937;9,734655;52,362567
960930938;9,734628;52,364459
960930939;9,73615;52,363277
960930940;9,733394;52,368367
960930941;9,736672;52,363781
960930942;9,734197;52,36594
960930943;9,7345;52,366491
960930944;9,734433;52,364635
960930945;9,734212;52,365037
960930946;9,734153;52,365275
960930947;9,736348;52,364143
960930948;9,73473;52,364418
960930949;9,735702;52,363064
960930950;9,733668;52,367669
960930951;9,736224;52,363321
960930952;9,733407;52,368488
960930953;9,73447;52,366423
960930954;9,7344335;52,3624241
960930955;9,734414;52,367035
960930956;9,734382;52,364699
960930957;9,734198;52,365091
960930958;9,736534;52,364083
960930959;9,735004;52,364349
960930960;9,7345319;52,3625001
960930961;9,734665;52,364445
960930962;9,735924;52,363161
960930963;9,733524;52,367849
960930964;9,736653;52,363736
960930965;9,73433;52,366177
960930966;9,734489;52,366468
960930967;9,734534;52,364527
960930968;9,734299;52,367175
960930969;9,734219;52,36501
960930970;9,734138;52,36545
960930971;9,736417;52,364129
960930972;9,734902;52,364367
960930973;9,735588;52,363015
960930974;9,733759;52,367578
960930975;9,736361;52,363415
960930976;9,7334219;52,3686431
960930977;9,734409;52,366303
960930978;9,7343315;52,3623399
960930979;9,734457;52,366963
960930980;9,734322;52,364793
960930981;9,734205;52,365064
960930982;9,736688;52,363875
960930983;9,735055;52,364339
960930984;9,734878;52,3627
960930985;9,734581;52,364495
960930986;9,735813;52,363112
960930987;9,733593;52,367759
960930988;9,736465;52,363486
960930989;9,7334452;52,3687383
960930990;9,734292;52,366115
960930991;9,734512;52,366554
960930992;9,734559;52,364509
960930993;9,73436;52,367107
960930994;9,734282;52,364856
960930995;9,734144;52,365374
960930996;9,736117;52,364175
963518797;9,737228;52,3695534
976712805;9,7275887;52,3745508
976712818;9,7279696;52,37409
976712820;9,7280155;52,3740337
976777407;9,7346837;52,3718382
986598213;9,7227488;52,3776067
986648935;9,724843;52,3764586
986818137;9,7443667;52,3677
986818138;9,7443667;52,3677001
986818139;9,7443667;52,3676999
989996983;9,7452833;52,3674998
989996986;9,7447666;52,367417
989996988;9,7450333;52,3672499
989996990;9,7452833;52,3675002
989996992;9,7447666;52,3674163
989996996;9,7447332;52,3676496
989996998;9,7447666;52,3674167
989997001;9,7450333;52,3672497
989997007;9,7452833;52,3675
989997013;9,7447332;52,3676504
989997017;9,7447332;52,3676502
989997023;9,7447666;52,3674166
989997030;9,7447332;52,36765
989997034;9,7447666;52,3674169
989997040;9,7447666;52,3674164
989997049;9,7450333;52,3672498
989997052;9,7450333;52,36725
989997066;9,7447332;52,3676498
991169358;9,7336511;52,3781441
991252564;9,7438512;52,3752134
1002996753;9,7453229;52,3807654
1003774463;9,7344777;52,3719022
1003774467;9,7325135;52,3724551
1003774479;9,7350229;52,3719279
1005698288;9,732485;52,3798882
1005704175;9,7333357;52,3800279
1005704962;9,7330346;52,3801302
1005753221;9,7328509;52,3769696
1005789289;9,7328288;52,3769928
1005792968;9,734517;52,3755692
1005794426;9,7344253;52,3756292
1005807306;9,7332595;52,3760251
1007283047;9,7273569;52,3811244
1024767349;9,7334243;52,3726776
1024767356;9,7336346;52,3724802
1024767358;9,733479;52,3727434
1041030114;9,7238156;52,3702373
1044767098;9,7377908;52,3777192
1054695761;9,7458724;52,3742051
1059925888;9,7366859;52,3748754
1059957383;9,7378366;52,3770361
1059957404;9,7232323;52,3782463
1059957408;9,7396812;52,3771423
1059957419;9,7381837;52,3759319
1059957422;9,7359577;52,3753212
1059957425;9,7384665;52,3758157
1059957450;9,7374785;52,3757597
1059957451;9,738704;52,3759365
1059957461;9,7368393;52,3755538
1059957468;9,7368878;52,3758982
1059957483;9,7385291;52,3761355
1059957502;9,7377507;52,3749696
1083356472;9,7128494;52,3775379
1083356711;9,7128127;52,3774176
1096362665;9,7447849;52,372233
1096362669;9,7450165;52,3724177
1096362671;9,7456664;52,3728111
1096362674;9,7404893;52,3682589
1096362678;9,7453164;52,3726123
1096362682;9,7404891;52,3680692
1096362710;9,7395874;52,365935
1096362713;9,7439756;52,3689621
1096362714;9,7410547;52,3682866
1096362715;9,7409089;52,368106
1096362716;9,7442913;52,3712099
1096362717;9,7445746;52,3720437
1096362719;9,7443759;52,3715948
1096362721;9,7393391;52,3642653
1103178306;9,7527752;52,3774815
1103178307;9,7534725;52,3780962
1103178308;9,7533108;52,3779391
1103178309;9,7542214;52,3789569
1103178310;9,7542522;52,3791739
1103178311;9,7528801;52,3774032
1103178313;9,7529322;52,3775276
1103178314;9,7542119;52,3793707
1103178316;9,7542001;52,3789222
1103178317;9,7542617;52,3791088
1103178318;9,7542522;52,379051
1103178319;9,7528895;52,3774495
1103178321;9,7528848;52,3773641
1103178323;9,7531478;52,3777808
1103229432;9,7353391;52,3719059
1103229433;9,7348745;52,3717497
1104910051;9,7301456;52,3838472
1108734823;9,7275547;52,3613459
1108734826;9,7274061;52,3610188
1109736767;9,7281681;52,3769887
1111754256;9,7341707;52,3873464
1112901057;9,7308756;52,3681555
1112901060;9,7339066;52,3656896
1112901068;9,734236;52,3680014
1112901070;9,7275578;52,3655972
1112901071;9,7318955;52,3660211
1112901072;9,7336747;52,3673838
1112901074;9,7341212;52,3665101
1112901076;9,7346319;52,3623407
1112901077;9,7319511;52,3649166
1112901078;9,7299354;52,3647878
1112901083;9,7290098;52,3647826
1112901085;9,7340471;52,3648934
1112901086;9,7286292;52,3664209
1112901089;9,7341244;52,3668032
1112901091;9,7341392;52,3669705
1112901093;9,7287754;52,3648681
1112901096;9,7314648;52,3673478
1112901097;9,7332521;52,367962
1112901098;9,7337053;52,3622592
1112901100;9,7295758;52,3671486
1112901102;9,7339478;52,3671122
1112901103;9,7340612;52,3669684
1112901108;9,7342024;52,3668053
1112901113;9,7317771;52,3660134
1112901125;9,7315081;52,3672345
1112901127;9,7333873;52,3677185
1112901128;9,7337055;52,3648747
1112901132;9,7336161;52,3670915
1112901133;9,7349148;52,3623914
1112901135;9,7341992;52,3665122
1112901144;9,7284815;52,3650265
1112901146;9,732173;52,364828
1112901148;9,731588;52,3669632
1112901153;9,7338286;52,3656875
1112901156;9,7296978;52,36724
1112901159;9,7348112;52,3672154
1112901161;9,734074;52,3662802
1112901167;9,7339047;52,3685519
1112901171;9,7339805;52,3671499
1112901174;9,733859;52,3659817
1112901177;9,7301017;52,3675463
1112901178;9,7295237;52,3647561
1112901180;9,733354;52,364858
1112901182;9,7308074;52,3681005
1112901201;9,733937;52,3659838
1112901204;9,7340156;52,3683115
1112901205;9,7274691;52,3655221
1112901207;9,7333443;52,3649057
1112901209;9,7316696;52,366952
1112901210;9,733996;52,3662781
1112901212;9,7292973;52,3647434
1112924340;9,7429657;52,3742372
1112924341;9,7421989;52,3745195
1112924342;9,7425896;52,3741119
1112924343;9,7429817;52,3749558
1112924345;9,7409385;52,3747757
1112924346;9,7410868;52,3750299
1112924347;9,7426348;52,3751217
1112924348;9,7422149;52,3747936
1112924349;9,7425808;52,3746392
1112953254;9,7232993;52,376285
1112953257;9,7233559;52,3756427
1112953260;9,7221775;52,3740044
1112953262;9,7229138;52,3757555
1112953264;9,722748;52,3745081
1112954262;9,7214626;52,3738856
1112973484;9,7282912;52,3739581
1112973488;9,7303888;52,3712132
1112973498;9,730761;52,3708029
1112973502;9,7305877;52,3707431
1112973525;9,731858;52,3695353
1112973529;9,7283291;52,3739683
1112973530;9,7298479;52,3716923
1112973534;9,7317573;52,3695294
1112973537;9,731168;52,3704057
1112973545;9,7318631;52,3697495
1112973548;9,7316137;52,3696186
1112997956;9,7327086;52,3729262
1112997963;9,7329872;52,3738691
1112997964;9,7332973;52,3731345
1112997966;9,732907;52,372839
1112997967;9,7329176;52,373144
1112997969;9,7325939;52,3735907
1112997970;9,732796;52,3728038
1112997971;9,731543;52,3736086
1112997972;9,7325784;52,3728938
1112997976;9,7326822;52,3730378
1112997978;9,7331021;52,373347
1112997980;9,7328216;52,373871
1112997981;9,7332982;52,3729983
1112997983;9,7322729;52,3735589
1112997985;9,7326156;52,3728382
1112997986;9,7326536;52,3730935
1112997988;9,7325194;52,3738459
1112997990;9,7325601;52,3730144
1112997991;9,7332958;52,3733545
1112997993;9,7328233;52,3729349
1112997995;9,7321043;52,3735158
1112997996;9,7327399;52,3728697
1112997998;9,7325083;52,372999
1112998000;9,7323736;52,37383
1112998002;9,732471;52,373188
1112998006;9,7331113;52,3732078
1112998007;9,7331291;52,3730537
1112998008;9,7321302;52,3737672
1112998009;9,7319474;52,3733938
1112998011;9,732642;52,3730271
1112998013;9,7332967;52,3732242
1112998014;9,7329793;52,3736118
1112998016;9,7331168;52,3731255
1112998022;9,7324481;52,3735748
1112998023;9,7328509;52,3729049
1112998024;9,7319615;52,3737241
1112998025;9,7317998;52,373341
1112998026;9,7328571;52,3732619
1112998027;9,7328137;52,3736137
1112998029;9,7326625;52,3727679
1112998036;9,7316907;52,3736614
1113033383;9,7332254;52,3671553
1113033390;9,732638;52,3672923
1113033391;9,7329966;52,3671402
1113033392;9,7326342;52,3673141
1113043745;9,7276;52,3691458
1113043746;9,7274994;52,3683644
1113043747;9,725702;52,3697675
1113043748;9,7290487;52,3712101
1113043749;9,7308819;52,3683763
1113043750;9,7276061;52,3692117
1113043751;9,7276863;52,3684977
1113043752;9,7284985;52,3689298
1113043753;9,727368;52,369615
1113043754;9,7280145;52,3695397
526846304;9,7551194;52,3893572
526846305;9,7550398;52,3894145
526846306;9,7556556;52,389273
526846308;9,7553476;52,3894543
526846309;9,7557332;52,3903265
526846310;9,7564648;52,389862
526946682;9,7401263;52,3724543
529379305;9,7232746;52,3697274
529972999;9,7556513;52,3725666
529973001;9,7531025;52,3732986
529973004;9,7603719;52,3725543
530210838;9,7427312;52,3797941
530210839;9,7427313;52,3796163
530220293;9,7333659;52,3796679
532304135;9,7419364;52,369054
534096211;9,7401352;52,3739163
534096247;9,7403946;52,3739871
534096369;9,7429047;52,3682813
534096441;9,7432256;52,3681409
534096638;9,742695;52,368344
534131306;9,7530736;52,3770441
534131307;9,7532779;52,3771701
534131308;9,7532414;52,3775808
534131309;9,7534277;52,3773859
534131310;9,7537477;52,3774387
534140348;9,7540287;52,3768981
534140350;9,7542804;52,3766819
534140351;9,7542343;52,377238
534914548;9,7523939;52,3771906
534914549;9,7523463;52,3772368
534915677;9,7448747;52,3745851
535183597;9,7328959;52,3793553
535204821;9,7891581;52,3810871
537329970;9,727533;52,3694745
538373576;9,7277029;52,3799478
538373577;9,7275968;52,3800148
538373578;9,7280764;52,3798264
538373579;9,7267904;52,38053
538373580;9,7269304;52,3804443
538373581;9,7281864;52,3802308
538373582;9,7272737;52,3806462
538373583;9,7279598;52,3802228
538373584;9,7272524;52,3808033
538373585;9,7284356;52,3795999
538382685;9,7446043;52,3779624
538382688;9,7436403;52,3784014
538382690;9,7467548;52,3761747
538382695;9,7454141;52,3761583
538382697;9,7458518;52,3762972
538382699;9,7461349;52,3759777
538899898;9,7354129;52,38446
538899917;9,7334271;52,3844733
538899918;9,7333951;52,3844481
539069162;9,7446238;52,3733481
539377893;9,7437629;52,3693031
539377898;9,7427024;52,3697388
539383313;9,7412911;52,3754101
539383315;9,7375317;52,3725543
539383325;9,739944;52,3668544
539383336;9,7410679;52,375693
540077555;9,7299292;52,369105
540077579;9,7299925;52,3691237
544551458;9,7422043;52,3672323
544551461;9,7422129;52,3670593
544551478;9,7492167;52,364313
544551485;9,7549158;52,3616871
544551503;9,7610527;52,3611787
544551535;9,7421356;52,3672113
546248402;9,7425303;52,3760117
546248405;9,7432188;52,3765544
546248407;9,7432561;52,3766333
546248409;9,7434263;52,376763
546248411;9,7436686;52,3769253
551403669;9,7525043;52,3702573
551403676;9,7526082;52,3700424
551403683;9,7526417;52,3699167
551403715;9,7440121;52,3694864
551404240;9,7533039;52,3697547
551501042;9,7525567;52,3700896
551501046;9,7500076;52,3693664
551501053;9,7536983;52,3694974
552894588;9,7237123;52,3709687
552894589;9,7241573;52,370952
552894590;9,7240515;52,371005
552894591;9,723849;52,3710177
552894592;9,724045;52,3709562
552894593;9,7237569;52,3714114
552894594;9,7242019;52,3713947
552894596;9,7241134;52,3714722
552894597;9,7239114;52,3714818
552894598;9,7239012;52,371406
552894599;9,7241036;52,3713984
552897189;9,7241689;52,3710664
552897191;9,7244702;52,3710302
552897193;9,7242831;52,3710384
552897195;9,7242867;52,3710686
556168962;9,7303328;52,3787019
556168963;9,7297472;52,3790148
556168964;9,7297238;52,379003
556168966;9,7295924;52,3792758
556168967;9,7296209;52,3792549
556168968;9,729613;52,3792738
556168971;9,7303617;52,3786806
556168973;9,7301207;52,3789968
556168975;9,7301449;52,3790091
556168977;9,7303673;52,3786968
556168984;9,730154;52,3789724
556168986;9,7301711;52,3789811
556168987;9,7301888;52,3789681
556168989;9,7302025;52,3789751
556168991;9,7302324;52,3789531
556168992;9,7302002;52,3789367
556168995;9,7299682;52,379127
556168997;9,7300064;52,3791464
556168999;9,7300341;52,379126
556169000;9,7300217;52,3791197
556169002;9,730037;52,3791085
556169005;9,7300208;52,3791002
556185804;9,7320452;52,3779728
556185807;9,732147;52,3779613
556185809;9,7321461;52,3779086
556185810;9,7321465;52,3778937
556185812;9,7320948;52,3778937
556185814;9,732208;52,3779609
556185823;9,7322327;52,377948
556185826;9,7322327;52,3779237
556185828;9,7322074;52,3779088
556185830;9,7322738;52,3783378
556185833;9,7320487;52,3782032
558456720;9,7237694;52,3681958
558456722;9,7251776;52,3680159
558456724;9,7250114;52,3680312
558456726;9,7247337;52,3678643
558456729;9,7250559;52,3680117
558456731;9,7257752;52,3675451
558456735;9,7257233;52,367457
558464962;9,7261841;52,3675277
558464967;9,7261113;52,3674561
558464969;9,7262518;52,3675943
558464972;9,7264766;52,3673143
558464974;9,7267628;52,3674283
558464976;9,7267777;52,3674445
558464979;9,7268326;52,3676461
558464982;9,7269035;52,3676398
558464984;9,7264929;52,3674009
558464986;9,7266199;52,3674441
558464988;9,7266967;52,3677021
558464989;9,7268638;52,3679882
558464991;9,7266721;52,3678404
558464992;9,7267403;52,3680479
558464993;9,7265485;52,3679002
558464994;9,7267902;52,3680238
558464996;9,7268181;52,3680103
558464998;9,726867;52,368048
558465000;9,7264604;52,3677994
558465001;9,7270054;52,3679392
558465003;9,7269271;52,3679419
558465005;9,7266385;52,3677261
558465008;9,7268391;52,3680615
558465010;9,7275045;52,3679081
558465012;9,7275454;52,3679406
558465014;9,7275675;52,3679324
558465016;9,7274159;52,3680076
558465018;9,7274717;52,36798
558465020;9,7271634;52,3678418
558465025;9,7271338;52,3678788
558465027;9,727133;52,3678792
558465030;9,7278194;52,3681288
558484720;9,7241958;52,3685039
558484722;9,7240985;52,368678
558484724;9,7236915;52,3686899
558484727;9,7236184;52,3685314
558484729;9,7241531;52,3686543
558484731;9,7236317;52,3686679
558484732;9,7239093;52,3686836
558484735;9,7239079;52,3686607
558484737;9,7238992;52,3685181
558484739;9,7242447;52,3687962
558484742;9,7242516;52,3689129
558484743;9,7236169;52,3689318
558484744;9,7242269;52,3688931
558484746;9,7242298;52,3689136
558484747;9,7241147;52,3688854
558484748;9,7237077;52,3688973
558484750;9,7236539;52,3688954
558484751;9,7245312;52,3687845
558484753;9,7245386;52,368904
558489195;9,7232347;52,3693747
558489197;9,7233378;52,3693707
558489199;9,7239841;52,3693456
558489201;9,7238917;52,3693492
558499333;9,7235775;52,3709075
558499336;9,7242168;52,370785
558499338;9,7241082;52,3709442
558499340;9,7237177;52,3708051
558499342;9,7243647;52,3710717
558499344;9,7241845;52,3710228
558499346;9,7243283;52,3714917
558499348;9,724387;52,3714202
558522490;9,7234446;52,3730322
558522495;9,7234012;52,3736531
558522500;9,7247215;52,373774
558522504;9,7254956;52,3737208
558522506;9,7255325;52,3736521
558522510;9,7259534;52,3738629
558522512;9,7267811;52,3742541
558522515;9,7268664;52,3741405
558531307;9,7359105;52,3655707
558531308;9,7358511;52,3655293
558531311;9,735647;52,3654697
558531314;9,7360863;52,3660441
558531315;9,735947;52,3658128
558531316;9,7375204;52,3649665
558531317;9,7376084;52,3648317
558531318;9,7380003;52,3647571
558531319;9,7380519;52,3646822
558531321;9,7381382;52,3644317
558531322;9,7368714;52,3650285
558531323;9,7370608;52,3649978
558531324;9,736808;52,3650894
558531325;9,7373597;52,3650474
558533072;9,738631;52,3640926
558533073;9,7389264;52,3641547
558533084;9,7382993;52,3646319
558533090;9,7388587;52,3644836
558533091;9,7389249;52,364547
558533092;9,7388577;52,3644108
558533093;9,7390163;52,3643464
558533094;9,7390581;52,3643029
558533095;9,7389267;52,3646272
558533096;9,7387967;52,3647015
558533097;9,7379811;52,3653857
558533098;9,7377623;52,3654169
558533099;9,7377131;52,365697
558533100;9,7379146;52,3658306
558533101;9,7379784;52,3658817
558533102;9,737977;52,3662466
558533103;9,7382763;52,3649994
558533105;9,7381463;52,3652862
558533106;9,7381082;52,3659335
558533107;9,7381569;52,3659755
558533108;9,7381946;52,3660927
558533109;9,7382535;52,3661301
558533110;9,7383188;52,3662074
558533111;9,7382196;52,3662651
558533112;9,7381523;52,3662602
558533114;9,7373002;52,3663664
558533115;9,7374103;52,3663739
558543346;9,7359053;52,3660752
558543350;9,7355059;52,3666657
558543352;9,7359285;52,3668814
558543354;9,7366909;52,3670109
558543356;9,7364864;52,367008
558543358;9,7360003;52,3668351
558543360;9,7359594;52,3667445
558543363;9,736154;52,3668093
558543365;9,7361131;52,3667186
558543367;9,7365438;52,367201
558543369;9,7365829;52,3672844
558543371;9,7365869;52,3670749
558543374;9,7365673;52,367032
558543376;9,7361905;52,3670626
558543377;9,7365679;52,3671968
558543379;9,7365202;52,3670862
558543381;9,7373514;52,366597
558543383;9,7373169;52,3665708
558543385;9,7371995;52,3663523
558543387;9,7369464;52,3669494
558543390;9,7369358;52,3669261
558543392;9,7368502;52,3668388
558543394;9,7369448;52,3668011
558543396;9,7368443;52,3667814
558543398;9,7368834;52,3667991
558543403;9,7374317;52,3668415
558543405;9,7374097;52,366743
558543407;9,7373053;52,3667397
558543409;9,7373526;52,3667233
558543412;9,7373782;52,366692
558543414;9,7374387;52,3668568
558543416;9,7378518;52,3668421
558543418;9,7378341;52,3668035
558543428;9,7377218;52,3668226
558543430;9,7378936;52,3667529
558543432;9,7379276;52,3668292
558543434;9,7376936;52,3670009
558543436;9,7379814;52,3669503
558543438;9,7368597;52,3672368
558543440;9,7368822;52,3672329
558543442;9,7368427;52,3671486
558543444;9,7367348;52,3671675
558543446;9,7367392;52,3671768
558543449;9,7366781;52,3671875
558543451;9,7366738;52,3671783
558543452;9,736646;52,3672734
558543455;9,7366936;52,3675271
558543457;9,7367999;52,3675086
558543459;9,7367921;52,3674918
558543461;9,7368729;52,3674777
558543463;9,7368802;52,3674934
558543465;9,7369911;52,367474
558543467;9,7369543;52,3673953
558543469;9,7369354;52,3673986
558543471;9,7367223;52,3674365
558543473;9,7366566;52,367448
558543476;9,736743;52,3676394
558543477;9,7367375;52,3676274
558543479;9,7371684;52,3675539
558543481;9,7371839;52,3675878
558543483;9,7378599;52,3672367
558543485;9,7378225;52,3672433
558543487;9,7377882;52,3670849
558543489;9,7379583;52,3672875
558543491;9,7379661;52,3673041
558543492;9,73786;52,3673227
558543494;9,7377375;52,3670938
558543496;9,7377634;52,3674526
558543499;9,7377789;52,3674863
558543501;9,7380093;52,3669453
558543503;9,738162;52,3667046
558543507;9,738039;52,3672732
558543508;9,738125;52,3671892
558543509;9,7380465;52,367289
558543510;9,7381624;52,3672686
558543511;9,7379895;52,3670388
558543512;9,7380485;52,3670284
558543513;9,7380655;52,3671997
558543514;9,7382126;52,3673839
558543516;9,7382092;52,3673765
558543517;9,739344;52,3677548
558548225;9,7357816;52,3669939
558548227;9,7356795;52,3669408
558548229;9,735889;52,3670199
558548231;9,7359437;52,3671244
558548235;9,7357556;52,3673367
558548237;9,735751;52,3674509
558580672;9,7236927;52,370056
558580673;9,7238985;52,3700841
558580674;9,7235881;52,3702276
558580675;9,7238145;52,3702847
558580676;9,7238236;52,3704066
558580677;9,7239486;52,3701594
558580678;9,7240157;52,3704683
558580679;9,7241277;52,3704404
558580680;9,7242321;52,3703754
558580681;9,7241829;52,3704464
558580682;9,724397;52,3701396
558580683;9,7243306;52,3702384
558580684;9,7243031;52,370379
558580685;9,7243209;52,3703176
558804636;9,750248;52,3749292
558842854;9,7244774;52,3704776
558842856;9,7244762;52,3704635
558842857;9,7246703;52,3704571
558842858;9,7247967;52,370304
558842859;9,7251414;52,3701634
558842860;9,7251906;52,3701487
558842861;9,7252284;52,3701466
558842862;9,7252269;52,3701347
558842863;9,7253846;52,3701338
558842864;9,7253863;52,3701683
558842865;9,7254464;52,3701721
558842866;9,7250366;52,3702949
558842868;9,7250367;52,3702856
558842869;9,7250361;52,3702668
558842870;9,7250441;52,370236
558842872;9,725067;52,3702053
558842873;9,7251025;52,3701808
558842875;9,725451;52,3702434
558842877;9,7253955;52,3702436
558842878;9,7254095;52,3702991
558842881;9,7253575;52,3703004
558842883;9,7237501;52,3706836
558842887;9,7237466;52,3706408
558842889;9,72368;52,3706428
558842890;9,7236739;52,3705677
558842892;9,7237681;52,3705648
558842894;9,7237627;52,3704992
558842896;9,7238699;52,3716411
558842897;9,7238629;52,3715667
558842899;9,7242554;52,3716835
558842901;9,7242465;52,3715886
558842903;9,724169;52,3715914
558842905;9,7240812;52,3716644
558842910;9,7239713;52,3716682
558842912;9,7239685;52,3716377
558842914;9,7239761;52,3715627
558842916;9,7239739;52,3715392
558842917;9,7241067;52,3715346
558842919;9,7241041;52,3715071
558842921;9,7242435;52,3715022
558842922;9,7242446;52,3715145
558842924;9,7241978;52,3718211
558842926;9,7241787;52,3716954
558842930;9,7240844;52,3716986
558842932;9,7245219;52,3706602
558842935;9,72468;52,3705669
558842937;9,7248239;52,3705621
558842939;9,7246546;52,3710084
558842941;9,7246006;52,3709177
558842943;9,7246828;52,3709148
558842944;9,7246813;52,3708988
558842953;9,724618;52,3711006
558842955;9,7246657;52,3710992
558842957;9,7246581;52,3710516
558842958;9,7246141;52,3710529
558842961;9,7248454;52,3710026
558842984;9,725407;52,3706937
558842986;9,725516;52,3706887
558842988;9,7255355;52,3708918
558842990;9,725038;52,3708861
558842991;9,7250403;52,3709095
558842997;9,7254212;52,3708959
558842999;9,7254739;52,3709495
558843001;9,7254263;52,3709681
558843003;9,7254374;52,3709799
558843005;9,7252947;52,3710343
558843006;9,7253144;52,371055
558843008;9,7251362;52,3711186
558843010;9,7251477;52,3711315
558843012;9,7250987;52,3711605
558843013;9,7249515;52,371518
558843023;9,7246792;52,3712657
558843024;9,7248663;52,37126
558843025;9,7243143;52,3718171
558843026;9,7243124;52,3717973
558843027;9,7244243;52,3717934
558843029;9,7244224;52,371773
558843030;9,7245417;52,3717689
558843031;9,7245316;52,3716609
558843032;9,7244443;52,3716639
558843033;9,7244455;52,3716769
558843034;9,724443;52,3715075
558843035;9,7249581;52,3715883
558843036;9,7248981;52,3715903
558843037;9,7249012;52,3716242
558843041;9,7246755;52,371632
558843043;9,7246959;52,3718497
558843045;9,7244883;52,3718569
558843047;9,7250107;52,3713574
558843050;9,7250255;52,3715154
558843051;9,7250013;52,3712641
558843055;9,7251423;52,371199
558843057;9,7257221;52,3710635
558843059;9,7242058;52,3719072
558843065;9,7244923;52,3719005
558843067;9,7245054;52,3719
558843069;9,724511;52,3719591
558843070;9,7243993;52,371963
558843072;9,7243965;52,3719332
558843074;9,7243067;52,3719363
558843076;9,7243037;52,3719038
558850765;9,7246402;52,3707213
558850766;9,7244408;52,3707272
558850768;9,7245272;52,3707247
558861062;9,7250506;52,3704327
558861063;9,7251544;52,3704289
558861065;9,7253558;52,3702832
558861066;9,72462;52,3704732
558861067;9,7248374;52,3707149
558861068;9,7244595;52,3709229
558861069;9,7243988;52,3710557
558861071;9,7244725;52,3710529
558861072;9,7250783;52,3707058
558861073;9,7250671;52,37059
558861074;9,7254023;52,3706456
558861075;9,7254639;52,3706434
558861076;9,7254577;52,3705802
558861077;9,7253852;52,3705828
558861078;9,7251699;52,3705862
558861079;9,7245439;52,3711438
558861080;9,7245581;52,371286
558861081;9,7244309;52,3713787
558861082;9,7246071;52,3713726
558861083;9,7246229;52,3711408
558861084;9,7248907;52,3712737
558861085;9,7248797;52,3711634
558861086;9,7248562;52,3713628
558861087;9,7246189;52,3714994
558861089;9,7248681;52,3714907
558861090;9,7249909;52,3711593
558861820;9,7241424;52,3702039
558861822;9,7241552;52,3701148
558861823;9,7247601;52,3700297
558861824;9,7243656;52,3702159
558861825;9,7243784;52,3701268
558861826;9,7247539;52,3701533
558861827;9,7250789;52,3700357
558861829;9,7250726;52,3701593
558865251;9,7248023;52,3717947
558865252;9,7246926;52,3720055
558865254;9,7249753;52,3721026
558868490;9,7252829;52,3710662
558868491;9,7254211;52,3711878
561206644;9,7302568;52,3738155
564448505;9,736891;52,3663745
564448506;9,7369858;52,36636
566133949;9,7231588;52,3729693
566177363;9,7373727;52,3677067
566177364;9,7372314;52,3677397
566390044;9,7182627;52,3916529
566390045;9,7178452;52,3917143
566390046;9,718387;52,392025
568655848;9,7317267;52,3669105
569083857;9,7248952;52,3810274
569083858;9,7248195;52,3812027
569083859;9,7248408;52,3811083
569083860;9,7255929;52,3807557
569083861;9,7250455;52,3808971
569083862;9,7255178;52,3807554
569083863;9,7252827;52,3807952
