"WAY_ID";"NODE_ID";"SEQ_NR"
32773749;369117795;1
32773749;369117796;2
32773750;369117794;1
32773750;369117797;2
32773751;369117798;1
32773751;369117799;2
32773751;369117800;3
32773751;369117801;4
32773751;369117798;5
32773752;369117802;1
32773752;369117803;2
32773754;369117804;1
32773754;369117805;2
32773848;369118320;1
32773848;369118322;2
32773848;369118324;3
32773848;369118323;4
32773848;369118321;5
32773848;369118325;6
32773848;369118320;7
32773849;369118318;1
32773849;369118324;2
32773850;369118319;1
32773850;369118325;2
32774035;369119544;1
32774035;321256683;2
32774035;856471398;3
32774035;856471388;4
33095614;373436704;1
33095614;558543350;2
33095614;253291776;3
33095614;373436701;4
33301538;350357041;1
33301538;350357530;2
33301538;348415224;3
33301541;348415225;1
33301541;1256887882;2
33301541;348413447;3
33631658;33226888;1
33631658;384742470;2
33631658;252052543;3
33631659;384742470;1
33631659;384742471;2
33631660;348413465;1
33631660;1135652229;2
33631660;1135652211;3
33631660;252052544;4
33631660;252052543;5
33631660;384742470;6
33631660;33226888;7
33631660;33226892;8
33631660;348413471;9
33631660;348413465;10
33782805;269581260;1
33782805;386837529;2
33782805;386837513;3
33782805;386837514;4
33782805;386837515;5
33782805;386837518;6
33782805;1370793396;7
33782805;386837516;8
33782805;386837517;9
33782806;386837521;1
33782806;386837520;2
33782806;386837518;3
33782806;386837522;4
33782806;386837523;5
33782806;386837524;6
33782806;386837526;7
33782806;1370793428;8
33782806;33349580;9
33782806;386837527;10
33782807;260383217;1
33782807;386837533;2
33782807;386837532;3
33782807;386837526;4
33782807;386837531;5
33782807;386837530;6
33782807;386837529;7
33782807;269581263;8
33828799;59778269;1
33828799;94592918;2
34241220;392685006;1
34241220;392685016;2
34241220;392685018;3
34241220;392685015;4
34241220;392685006;5
34241896;1370767028;1
34241896;1370767022;2
34241896;1370767020;3
34241896;1370767025;4
34241896;1370767032;5
34241896;392690897;6
34241896;1370767030;7
34241896;1370767028;8
34241897;392690897;1
34241897;1370767036;2
34241897;392690898;3
34241897;1370767042;4
34241897;1370767043;5
34241897;1370767032;6
34241897;392690897;7
34241898;60655308;1
34241898;25892926;2
34241898;1393946577;3
34241898;25892925;4
34241898;392685013;5
34241898;392685010;6
34241898;260564820;7
34241898;392690901;8
34241898;1370767034;9
34241898;59778276;10
34241898;60655308;11
34241900;33445484;1
34241900;60655308;2
34241900;59778276;3
34241900;1370767034;4
34241900;392690901;5
34241900;34006214;6
34241900;60655487;7
34241900;1383467276;8
34241900;33445509;9
34241900;353124165;10
34241900;1383467287;11
34241900;355915289;12
34241900;1383467296;13
34241900;33445484;14
34242032;384730875;1
34242032;321257055;2
34242032;321257050;3
34242033;321257039;1
34242033;321257049;2
34259461;392917133;1
34259461;348368157;2
34259462;392917131;1
34259462;348368152;2
34259463;392917129;1
34259463;348368142;2
34259464;392917130;1
34259464;348368147;2
34259465;392917128;1
34259465;348368138;2
34259466;392917127;1
34259466;348368133;2
34259467;348394894;1
34259467;350787373;2
34259467;392917139;3
34259467;1226577604;4
34259467;348394894;5
34259468;392917141;1
34259468;392917142;2
34260724;392937421;1
34260724;392937424;2
34260724;392937423;3
34260724;392937416;4
34260724;392937421;5
34260725;1393946824;1
34260725;392937426;2
34327218;393773009;1
34327218;1226748529;2
34327218;1226748491;3
34327218;1226748398;4
34327225;393773078;1
34327225;1226748218;2
34327225;393773079;3
34674658;289767815;1
34674658;585127297;2
34674658;585127299;3
34674658;585127298;4
34674658;585127296;5
34678949;403510806;1
34678949;403510811;2
35065013;411269678;1
35065013;411269679;2
35223545;413246168;1
35223545;413246170;2
35223546;413246166;1
35223546;302002445;2
35223546;1226505165;3
35223546;667059871;4
35223547;413246170;1
35223547;25975117;2
35223549;413246174;1
35223549;413246178;2
35223550;413246176;1
35223550;1226577664;2
35223550;666986160;3
35223550;1226505272;4
35223550;21306282;5
35223550;1226577631;6
53634362;677391074;1
53634362;677391073;2
53634362;267093390;3
53634362;267091710;4
53634362;1406882690;5
53634362;267091709;6
53634362;1406882670;7
53634362;1406882700;8
53634362;25761297;9
53634362;25761214;10
53634362;267093389;11
53634362;677391074;12
53634363;267093374;1
53634363;267093375;2
53634463;677392252;1
53634463;677392254;2
53634463;267091711;3
53634463;29364462;4
53634463;267091714;5
53634463;677392256;6
53634463;677392249;7
53634463;429456165;8
53634463;267091715;9
53634463;267091712;10
53634463;677392252;11
53731760;678368413;1
53731760;678368415;2
54160888;83382499;1
54160888;683202681;2
54160888;683191578;3
54160888;561206644;4
54160888;683202678;5
54160888;292402227;6
54160888;60655484;7
54160888;83382499;8
54166511;683214434;1
54166511;683214436;2
54166511;683214435;3
54166511;1406882708;4
54166511;683214430;5
54166511;1406882713;6
54166511;683214431;7
59305744;735515344;1
59305744;735515361;2
59305744;25761176;3
59305744;631190686;4
59305744;253291784;5
59305744;735515331;6
59305744;735515256;7
59305744;735515337;8
59305744;256837987;9
59305744;320913474;10
59305744;735515260;11
59305744;735515284;12
59305744;735577360;13
59305744;735935830;14
59305744;735935838;15
59305744;269150239;16
59305744;25761178;17
59305744;631190688;18
59305744;735515344;19
59309303;735577360;1
59309303;735515337;2
59309303;256837987;3
59310409;735593594;1
59310409;735593592;2
59310409;735593603;3
59310409;735593613;4
59310409;735593593;5
59310409;735593586;6
59310409;735593602;7
59310409;735593594;8
59310410;735593608;1
59310410;735593590;2
59310411;735593583;1
59310411;735593599;2
59312034;735648611;1
59312034;735648625;2
59312034;59952790;3
59312034;735648613;4
59312035;735648601;1
59312035;735648621;2
59312036;324517468;1
59312036;735648539;2
59312037;247455175;1
59312037;735648613;2
59312038;735648547;1
59312038;735648611;2
59312039;735648621;1
59312039;735648611;2
59312040;364871715;1
59312040;735648598;2
59312040;735648558;3
59312041;735648558;1
59312041;735648566;2
59312041;735648608;3
59312041;735648626;4
59312042;735648618;1
59312042;735648547;2
59312043;735648539;1
59312043;735648626;2
59312043;59952790;3
59312276;735661081;1
59312276;735661084;2
59312276;59952790;3
59312277;247454868;1
59312277;735661081;2
59313420;25761185;1
59313420;1096362715;2
59313420;1096362682;3
59313420;1096362674;4
59313420;1096362714;5
59313420;25761189;6
59313420;735727869;7
59313420;735727857;8
59313420;735935823;9
59313420;25761185;10
59315624;94548662;1
59315624;77669065;2
59315624;77669062;3
59315624;1096362716;4
59315624;1096362719;5
59315624;1096362717;6
59315624;1096362665;7
59315624;1096362669;8
59315624;1096362678;9
59315624;1096362671;10
59315624;1385035063;11
59315624;77669080;12
59315624;77669076;13
59315624;77669075;14
59315624;94548662;15
59315625;735830545;1
59315625;735830503;2
59315626;247804245;1
59315626;247804322;2
59315626;631190758;3
59315626;29862171;4
59315626;78663852;5
59315626;25761193;6
59315626;25761192;7
59315626;269149037;8
59315626;25761191;9
59315626;26882855;10
59315626;735727860;11
59315626;631190774;12
59315626;247804245;13
59315627;324517470;1
59315627;735830574;2
59315628;259028991;1
59315628;94548664;2
59315628;259030150;3
59315628;259030149;4
59315628;259030148;5
59315628;77669075;6
59315628;77669076;7
59315628;77669080;8
59315628;1385035063;9
59315628;29862178;10
59315628;29862177;11
59315628;735727881;12
59315628;34042723;13
59315628;832512487;14
59315628;832512483;15
59315628;832511893;16
59315628;832512477;17
59315628;832511877;18
59315628;266330784;19
59315628;832511855;20
59315628;71449536;21
59315628;77669193;22
59315628;77669197;23
59315628;77669199;24
59315628;77669203;25
59315628;412492964;26
59315628;25761200;27
59315628;25761199;28
59315628;25761197;29
59315628;259028991;30
59315629;735830592;1
59315629;1368033388;2
59315629;735830493;3
59315629;735830505;4
59315630;735830574;1
59315630;735830479;2
59315630;735830560;3
59315631;735830560;1
59315631;735830595;2
59315631;59952790;3
59315632;735830517;1
59315632;735830590;2
59315632;735830549;3
59315633;77669062;1
59315633;77669065;2
59315633;94548662;3
59315633;735830597;4
59315633;77669069;5
59315633;735830487;6
59315633;735830563;7
59315633;77669062;8
59315634;735830503;1
59315634;735830573;2
59315634;735830479;3
59322742;735830491;1
59322742;735935924;2
59322742;735935893;3
59322744;735935903;1
59322744;735935900;2
59322744;1171717810;3
59322744;735935830;4
59322745;735935838;1
59322745;1171717809;2
59322745;735935871;3
59322745;735935900;4
59322746;259029143;1
59322746;735830515;2
59322748;631190725;1
59322748;735935902;2
59322748;1149075589;3
59322748;735935873;4
59322748;735935875;5
59322749;320911420;1
59322749;735935856;2
59322749;735935895;3
59322749;320911436;4
59322749;320911430;5
59322749;320911420;6
59322750;631190725;1
59322750;735935846;2
59322750;735935821;3
59322750;735935833;4
59322750;735935810;5
59322751;735935863;1
59322751;255829194;2
59322751;1415061187;3
59322751;1415061189;4
59322751;270872014;5
59322751;1415061193;6
59322751;1415061194;7
59322751;1415061195;8
59322751;1415061196;9
59322751;1415061205;10
59322751;1415061209;11
59322751;256836674;12
59322751;735960387;13
59322751;373436701;14
59322751;1415061220;15
59322751;373436704;16
59322751;25760630;17
59322751;735577344;18
59322751;256837865;19
59322751;320913492;20
59322751;1415061221;21
59322751;1415061223;22
59322753;735935875;1
59322753;255828448;2
59322753;1281213280;3
59322753;255828449;4
59322753;255828450;5
59322753;1281213281;6
59322753;255828451;7
59322753;255828453;8
59322753;256834894;9
59322753;256834895;10
59322753;256834968;11
59322753;373421123;12
59322753;256834904;13
59322754;735935875;1
59322754;735935806;2
59322754;1201644423;3
59322754;905744591;4
59322754;735935868;5
59322754;735935870;6
59322754;735935836;7
59322754;735935802;8
59322754;735935832;9
59322754;1201644387;10
59322754;735935798;11
59322754;735952384;12
59322754;735935819;13
59322754;735952387;14
59322754;735935914;15
59322756;735935816;1
59322756;735935839;2
59322756;735935842;3
59322756;735935876;4
59322756;735935816;5
59432482;736974121;1
59432482;736974122;2
59432482;736974123;3
59432482;736974124;4
59432547;736974119;1
59432547;316277033;2
59432547;60655247;3
59432547;60655248;4
59594227;295898723;1
59594227;295898815;2
59594227;295898701;3
59594227;295898816;4
59594227;739312470;5
59594227;739312469;6
59594227;295898817;7
59594227;295898818;8
61566764;256334788;1
61566764;256336723;2
61566764;666474410;3
61566764;457504942;4
61566764;269574748;5
61566764;256257892;6
61566764;256257888;7
61566764;256257891;8
61566764;269581303;9
61566764;269581260;10
61566764;386837528;11
61566764;269581263;12
61566765;256334788;1
61566765;256334792;2
61566765;598039437;3
61566765;256334798;4
62061812;856898814;1
62061812;856899006;2
62061812;856898759;3
62061812;856898828;4
62061812;856899000;5
62061812;856898867;6
62061812;856898958;7
62061812;856898799;8
62061812;856898993;9
62061812;856898775;10
62061812;856898939;11
62061812;856898814;12
62061818;856899006;1
62061818;856898814;2
64963746;795837804;1
64963746;795837805;2
64963746;795838302;3
64963746;795837796;4
64963746;1113043752;5
64963746;795837776;6
64963746;795837778;7
64963746;795837782;8
66009364;256254321;1
66009364;558484720;2
66009364;299288814;3
66009364;558484737;4
66009364;558484727;5
66009364;34037625;6
66009368;260383217;1
42710949;369109135;1
42710949;534096247;2
42710950;631190754;1
42710950;25761340;2
42710950;286928601;3
42710950;534096369;4
42710950;25761190;5
42710950;631190780;6
42710951;247455163;1
42710951;26882868;2
42712485;33225309;1
42712485;33225308;2
42712485;25753583;3
42712485;344238482;4
42712485;88026588;5
42712485;534131306;6
42712485;33225309;7
42712486;534131310;1
42712486;30433360;2
42712486;598350479;3
42712486;1103178308;4
42712486;33225310;5
42712486;1103178306;6
42712486;33225309;7
42712486;534131306;8
42712486;534131307;9
42712486;534131310;10
42713613;534131308;1
42713613;534131309;2
42713613;778647045;3
42713613;778647048;4
42713613;534131308;5
42713614;274831868;1
42713614;274831869;2
42713614;534140348;3
42713614;30433361;4
42713614;534131310;5
42713614;534131307;6
42713614;274831867;7
42713614;274831868;8
42713800;30433361;1
42713800;534131310;2
42713800;30433360;3
42713800;269566075;4
42713800;654072226;5
42713800;654072239;6
42713800;274528252;7
42713800;274528253;8
42713800;274528254;9
42713800;274528255;10
42713800;274528256;11
42713800;274617252;12
42713800;148181777;13
42713800;654072236;14
42713800;30433361;15
42713996;866331492;1
42713996;866331414;2
42713996;866331435;3
42713996;866331405;4
42713996;866331459;5
42713996;866331482;6
42713996;866331473;7
42713996;866331492;8
42923198;255830198;1
42923198;257719071;2
42984262;538373579;1
42984262;538373584;2
42984262;538373581;3
42984262;1393946816;4
42984262;538373576;5
42984262;538373577;6
42984262;538373580;7
42984262;569947777;8
42984262;538373579;9
42984263;538373580;1
42984263;538373582;2
42984263;538373583;3
42984263;538373577;4
42984264;538373579;1
42984264;538373584;2
42984264;538373581;3
42984265;392937416;1
42984265;392937423;2
42984265;538373585;3
42984265;1393946777;4
42984265;392937418;5
42984266;538373585;1
42984266;1393946808;2
42984266;538373578;3
42984266;1393946814;4
42984266;1393946823;5
42984266;1393946822;6
42984266;392937421;7
42984266;392937424;8
42984266;392937423;9
42984266;538373585;10
42984895;538382690;1
42984895;1370916166;2
42984895;1370916168;3
42984895;271917443;4
42984895;350935076;5
42984895;538382695;6
42984895;538382697;7
42984895;538382699;8
42984895;538382690;9
42984896;29791532;1
42984896;538382685;2
42984896;538382688;3
42984896;348340422;4
42984896;350850858;5
42984896;350850893;6
42984896;29791532;7
42984897;29727595;1
42984897;350513885;2
42984897;348340433;3
42984897;350823066;4
42984897;348340428;5
42984897;538382688;6
42984897;538382685;7
42984897;350513890;8
42984897;29727597;9
42984897;29727596;10
42984897;29727595;11
42985204;33445484;1
42985204;60655308;2
42985204;25892926;3
42985204;1393946577;4
42985204;25892925;5
42985204;392685013;6
42985204;25892923;7
42985204;392685011;8
42985204;59846843;9
43375138;546248402;1
43375138;546248405;2
43375138;546248407;3
43375138;546248409;4
43375138;546248411;5
43687143;477969652;1
43687143;477969572;2
43687145;552894588;1
43687145;552894592;2
43687145;552894589;3
43687145;552897189;4
43687145;552894594;5
43687145;552894599;6
43687145;552894598;7
43687145;552894593;8
43687145;552894588;9
43687146;477969655;1
43687146;552894592;2
43687147;552894597;1
43687147;552894598;2
43687149;552894592;1
43687149;552894590;2
43687149;552894599;3
43687150;552894599;1
43687150;552894596;2
43687151;552894598;1
43687151;552894591;2
43687151;552894590;3
43687459;477969654;1
43687459;552897193;2
43687461;552897191;1
43687461;552897189;2
43687462;552897193;1
43687462;552897195;2
43687463;552897195;1
43687463;477969653;2
43687463;552894596;3
43687463;552894597;4
43687463;477969652;5
43836884;1223717939;1
43836884;556168977;2
43836885;1223717951;1
43836885;556168968;2
43837067;556185804;1
43837067;270427723;2
43837067;556185807;3
43837067;556185814;4
43837067;556185823;5
43837067;556185826;6
43837067;556185828;7
43837067;556185809;8
43837067;556185810;9
43837067;556185812;10
43837068;270427723;1
43837068;556185804;2
43837068;556185812;3
43837068;556185810;4
43837068;556185809;5
43837068;556185828;6
43837068;556185826;7
43837068;556185823;8
43837068;556185814;9
43837068;556185807;10
43837068;270427723;11
43911835;558456729;1
43911835;558456724;2
43911835;558456726;3
43911836;558456731;1
43911836;558456735;2
43912405;294452660;1
43912405;294452624;2
43912405;558464967;3
43912405;558464962;4
43912405;558464969;5
43912405;558465000;6
43912405;558465005;7
43912405;558464988;8
43912405;558464979;9
43912405;558464982;10
43912405;558465020;11
43912405;558465025;12
43912405;558465027;13
43912405;558465001;14
43912405;558465003;15
43912405;558465005;16
43912406;558464962;1
43912406;558464984;2
43912407;558464967;1
43912407;558464972;2
43912407;558464986;3
43912407;558464969;4
43912407;558464962;5
43912407;558464967;6
43912408;558464988;1
43912408;558465001;2
43912408;558465003;3
43912408;558465005;4
43912408;558464988;5
43912409;558464979;1
43912409;558465027;2
43912409;558465020;3
43912409;558464982;4
43912409;558464979;5
43912820;299245932;1
43912820;558484739;2
43912820;558484751;3
43912820;558484753;4
43912820;558484742;5
43912820;299245932;6
43912821;558484743;1
43912821;299245934;2
43912821;34037625;3
43912821;558484727;4
43912821;558484737;5
43912821;299288814;6
43912821;558484720;7
43912821;558484744;8
43912821;558484746;9
43912821;299288805;10
43912821;299288817;11
43912821;299288804;12
43912821;558484743;13
43912822;558484747;1
43912822;558484748;2
43912822;558484724;3
43912822;558484732;4
43912822;558484722;5
43912822;558484747;6
43912823;558484727;1
43912823;558484731;2
43912823;558484750;3
43912824;558484729;1
43912824;558484735;2
43912824;558484731;3
43912825;558484737;1
43912825;558484735;2
43912825;558484732;3
43913105;558489195;1
43913105;558489197;2
43913106;558489197;1
43913106;558489201;2
43913107;558489201;1
43913107;558489199;2
43913703;477969655;1
43913703;477969654;2
43914814;558522495;1
43914814;648212739;2
43914814;648212738;3
43914814;856924612;4
43914814;856924667;5
43914814;856924810;6
43914814;302019237;7
43914814;585127295;8
43914814;585127292;9
43914814;403459575;10
43914814;648212740;11
43914814;558522495;12
43914817;585127295;1
43914817;585127294;2
43914817;585127293;3
43914817;856924661;4
43914817;856924775;5
43914817;856924719;6
43914817;856924814;7
43914817;856924759;8
43914817;856924810;9
43914817;302019237;10
43914817;585127295;11
43914820;585127324;1
43914820;585127301;2
43914820;403459583;3
43914820;403459581;4
43914820;569512315;5
43914820;569512324;6
43914820;585127314;7
43914820;585127315;8
43914820;585127316;9
43914820;585127317;10
43914820;598039434;11
43914820;558522506;12
43914820;503575488;13
43914820;585127323;14
43914820;585127324;15
43914823;585127312;1
43914823;503574880;2
43914823;503574878;3
43914823;558522510;4
43914823;558522515;5
43914823;558522512;6
43914823;456787177;7
43914823;267093373;8
43914823;585127309;9
43914823;585127310;10
43914823;585127313;11
43914823;585127312;12
43914922;50787054;1
43914922;558868491;2
43916784;558543455;1
43916784;558543457;2
43916784;558543459;3
43916784;558543461;4
43916784;558543463;5
43916784;558543465;6
43916784;558543467;7
43916784;558543469;8
43916784;558543438;9
43916784;558543440;10
43916784;558543442;11
43916784;558543444;12
43916784;558543446;13
43916784;558543449;14
43916784;558543451;15
43916784;558543377;16
43916784;558543367;17
43916784;558543369;18
43916784;558543452;19
43916784;558543471;20
43916784;558543473;21
43916784;558543455;22
43916785;558543492;1
43916785;558543491;2
43916785;558543489;3
43916785;558543507;4
43916785;558543509;5
43916785;558543510;6
43916785;558543508;7
43916785;558543513;8
43916785;558543511;9
43916785;558543512;10
43916785;558543501;11
43916785;558543436;12
43916785;558543434;13
43916785;558543494;14
43916785;558543487;15
43916785;558543483;16
43916785;558543485;17
43916785;558543492;18
43916787;558543376;1
43916787;558543356;2
43916787;558543379;3
43916788;558543379;1
43916788;558543377;2
43916789;558543503;1
43916789;558543430;2
43916789;558543432;3
43916791;558543432;1
43916791;558543436;2
43916792;558543363;1
43916792;558543365;2
43916792;558543360;3
43916792;558543358;4
43917354;558548229;1
43917354;558548225;2
43917354;558548227;3
43920746;477969455;1
43920746;477969456;2
43920746;477969457;3
43920747;558580679;1
43920747;558580681;2
43920747;477969451;3
43920748;558580683;1
43920748;558580685;2
43943749;558843057;1
43943749;558868491;2
43943749;558843047;3
43943749;558843051;4
43943749;558843055;5
43943749;558843012;6
43943749;558843010;7
43943749;558843008;8
43943749;558868490;9
43943749;558843006;10
43943749;558843005;11
43943749;558843003;12
43943749;558843001;13
43943749;558842999;14
43943749;558842997;15
43943749;558842988;16
43943749;558843057;17
43944512;558842887;1
43944512;558842883;2
43944512;558842932;3
43944512;558850768;4
43944512;558850765;5
43944512;558861066;6
43944512;558842854;7
43944512;558842894;8
43944512;558842892;9
43944512;558842890;10
43944512;558842889;11
43944512;558842887;12
43945385;558842854;1
43945385;558842856;2
43945385;558842857;3
43945385;558842935;4
43945385;558842937;5
43945385;558861067;6
43945385;558850765;7
43945385;558861066;8
43945385;558842854;9
43945386;558842866;1
43945386;558861062;2
43945386;558861073;3
43945386;558861072;4
43945386;558861067;5
43945386;558842937;6
43945386;558842858;7
43945386;558842866;8
43945387;558842875;1
43945387;558842877;2
43945387;558842878;3
43945387;558842881;4
43945387;558861065;5
43945387;558842866;6
43945387;558842868;7
43945387;558842869;8
43945387;558842870;9
43945387;558842872;10
43945387;558842873;11
43945387;558842859;12
43945387;558842860;13
43945387;558842861;14
43945387;558842862;15
43945387;558842863;16
43945387;558842864;17
43945387;558842865;18
43945387;558842875;19
43945388;558842986;1
43945388;558842988;2
43945388;558842997;3
43945388;558842991;4
43945388;558842990;5
43945388;558842944;6
43945388;558842943;7
43945388;558842941;8
43945388;558861068;9
43945388;558850766;10
43945388;558850768;11
43945388;558850765;12
43945388;558861067;13
43945388;558861072;14
43945388;558842984;15
43945388;558842986;16
43945389;558843027;1
43945389;558843029;2
43945389;558843030;3
43945389;648927532;4
43945389;558843045;5
43945389;558843065;6
43945389;558843067;7
43945389;558843069;8
43945389;558843070;9
43945389;558843072;10
43945389;558843074;11
43945389;558843076;12
43945389;558843059;13
43945389;558842924;14
43945389;558843025;15
43945389;558843026;16
43945389;558843027;17
43945390;558842953;1
43945390;558842955;2
43945390;558843023;3
43945390;558843024;4
43945390;558842961;5
43945390;558842939;6
43945390;558842957;7
43945390;558842958;8
43945390;558842953;9
43945391;558861081;1
43945391;558861069;2
43945391;558861071;3
43945391;552897191;4
43945391;558861068;5
43945391;558842941;6
43945391;558842958;7
43945391;558842953;8
43945391;558861083;9
43945391;558861079;10
43945391;558861080;11
43945391;558861084;12
43945391;558861085;13
43945391;558861090;14
43945391;558843051;15
43945391;558843047;16
43945391;558861086;17
43945391;558861082;18
43945391;558861081;19
43945392;558842984;1
43945392;558861074;2
43945392;558861075;3
43945392;558861076;4
43945392;558861077;5
43945392;558842881;6
43945392;558861065;7
43945392;558842866;8
43945392;558861062;9
43945392;558861063;10
43945392;558861078;11
43945392;558861073;12
43945392;558861072;13
43945392;558842984;14
43945460;558861820;1
43945460;558861822;2
43945460;558861825;3
43945460;558861824;4
43945460;558861820;5
43945461;558861826;1
43945461;558861823;2
43945461;558861827;3
43945461;558861829;4
43945461;558861826;5
43945812;856898820;1
43945812;856898856;2
43945812;856898935;3
43945812;856898749;4
43945812;856898820;5
43945813;558865252;1
43945813;558865254;2
43946164;558499333;1
43946164;477969656;2
43946164;477969655;3
43946165;558868491;1
43946165;558868490;2
44179319;292402227;1
44179319;683202678;2
44179537;561206644;1
44179537;683191578;2
44179537;683202681;3
44179537;83382499;4
44179537;669927626;5
44179537;83382494;6
44179537;666330261;7
44179537;60655309;8
44179537;259594021;9
44179537;1366953728;10
44179537;1366953729;11
44179537;1383467271;12
44179537;60408355;13
44179537;355913858;14
44179537;1366953683;15
44179537;1366953678;16
44179537;1396666068;17
44179537;60409399;18
44179537;353121834;19
44179537;34042709;20
44179537;642334409;21
44179537;59836343;22
44179537;59773154;23
44179537;59773151;24
44179537;1383572509;25
44179537;59598853;26
44179537;1383572506;27
44179537;561206644;28
44887876;569083919;1
44887876;569083874;2
44887876;569083878;3
44887876;569083920;4
44887876;569083919;5
44887877;569083921;1
44887877;1392931436;2
44887877;569083924;3
44887877;569083923;4
44887877;569083932;5
44887877;1392931389;6
44887877;569083925;7
44887877;569083926;8
44887877;569083927;9
44887877;569083928;10
44887877;569083929;11
44887877;569083930;12
44887877;569083931;13
44887877;569083921;14
44887878;569083879;1
44887878;1392931342;2
44887878;569083880;3
44887878;1392931339;4
44887878;569083890;5
44887878;569083881;6
44887878;1392931336;7
44887878;569083891;8
44887878;1392931332;9
44887878;569083860;10
44887878;569083870;11
44887878;569083882;12
44887878;569083883;13
44887878;569083884;14
44887878;569083885;15
44887878;569083886;16
44887878;569083888;17
44887878;569083889;18
44887878;569083879;19
44887879;569083862;1
44887879;1392931334;2
44887879;569083863;3
44887879;1392931338;4
44887879;569083861;5
44887879;1392931343;6
44887879;569083857;7
44887879;569083859;8
44887879;569083858;9
44887879;569083871;10
44887879;569083873;11
44887879;569083864;12
44887879;569083865;13
44887879;569083866;14
44887879;569083867;15
44887879;569083869;16
44887879;569083862;17
44909630;569512324;1
44909630;569512315;2
44909630;569512316;3
44909630;569512319;4
44909630;569512331;5
44909630;569512326;6
44909630;569512324;7
44952136;569947782;1
44952136;569947790;2
44952136;569947789;3
44952136;569947787;4
44952136;569947776;5
44952136;569947775;6
44952136;569947773;7
44952136;569947771;8
44952136;569947782;9
44952138;569947777;1
44952138;569947778;2
44952138;569947780;3
45819578;583228657;1
45819578;631190738;2
45819578;269148814;3
46036374;434728755;1
46036374;434728761;2
46036374;1192538882;3
46036374;1192538900;4
46036374;434728759;5
46036374;434728756;6
46036374;434728755;7
46036379;586649903;1
46036379;586649908;2
46037187;558464998;1
46037187;558465008;2
46037187;558464994;3
46037187;558464992;4
46037187;558464993;5
46037187;558464991;6
46037187;558464989;7
46037187;558464996;8
46037187;558464998;9
46037188;320849881;1
46037188;320849892;2
46037188;320849905;3
46037188;320849916;4
46037188;320849925;5
46037188;558456722;6
46037188;320849881;7
46037189;586682060;1
46037189;320849936;2
46037189;320849949;3
46037189;320849845;4
46037189;320849856;5
46037189;1356508148;6
46037189;586682060;7
46037190;558465010;1
46037190;558465012;2
46037190;558465014;3
46037190;558465030;4
46037190;320847549;5
46037190;558465016;6
46037190;558465018;7
46037190;320847523;8
46037190;558465010;9
46139401;267080149;1
46139401;583215817;2
46139402;588171659;1
46139402;588171660;2
46139402;588171681;3
46139402;588171682;4
46139402;588171683;5
46139402;588171684;6
46139402;588171661;7
46139402;588171662;8
46139402;588171663;9
46139402;588171659;10
46139403;588171677;1
46139403;588171664;2
46139403;588171665;3
46139403;588171678;4
46139403;588171677;5
46139404;588171673;1
46139404;588171674;2
46139404;588171675;3
46139404;588171676;4
46139404;588171667;5
46139404;588171668;6
46139404;588171669;7
46139404;588171670;8
46139404;588171673;9
46139439;588172269;1
46139439;588172265;2
46139439;588172266;3
46139439;588172267;4
46139439;588172268;5
46139439;588172269;6
46139562;588173232;1
46139562;588173233;2
46139562;588173234;3
46139562;588173235;4
46139562;588173242;5
46139562;588173240;6
46139562;588173232;7
46139563;588173236;1
46139563;588173241;2
46139563;588173243;3
46139563;588173237;4
46139563;588173238;5
46139563;588173239;6
46139563;588173236;7
46140118;588178154;1
46140118;588178151;2
46140118;588178158;3
46140118;588178156;4
46140118;588178154;5
46140980;588186489;1
46140980;588186490;2
46140980;588186496;3
46140980;588186495;4
46140980;588186489;5
46140984;588186530;1
46140984;588186531;2
46140984;588186534;3
46140984;588186533;4
46140984;588186530;5
46141159;588187794;1
46141159;588187797;2
46141159;588187799;3
46141159;588187795;4
46141159;588187794;5
46141160;588187802;1
46141160;588187800;2
46141160;588187806;3
46141160;588187804;4
46141160;588187802;5
46276484;443354197;1
46276484;443354204;2
46276484;443354198;3
46276485;443354197;1
46276485;1406883177;2
46276485;591133079;3
46276485;591133081;4
46276485;591133076;5
46276485;591133077;6
46276485;591133069;7
46276485;591133065;8
46276486;59846076;1
46276486;899541292;2
46276486;899541271;3
46276486;591133071;4
46276486;338838992;5
46276487;443354197;1
46276487;591133086;2
46276487;591133084;3
46276487;591133092;4
46276488;591133086;1
46276488;591133088;2
46276488;591133090;3
46276488;591133083;4
46276635;1366953750;1
46276635;1366953743;2
46276635;1366953740;3
46276635;1366953739;4
46276635;591158248;5
46276635;1366953731;6
46276635;1366953730;7
46276635;591158245;8
46276636;591158261;1
46276636;591158250;2
46276636;1366953787;3
46276636;1366953784;4
46276636;591158259;5
46276636;1366953771;6
46276636;1366953768;7
46276636;1366953765;8
46276636;1366953754;9
46337123;591829382;1
46337123;591829367;2
46337123;591829370;3
46337123;591829372;4
46337123;591829374;5
46337123;339178400;6
46337123;591829357;7
46337123;591829376;8
46337123;591829378;9
46337123;591829382;10
46337124;591829382;1
46337124;591829384;2
46337124;591829386;3
46337124;591829380;4
46337124;591829372;5
46337124;591829370;6
46337124;591829367;7
46337124;591829382;8
46337125;591829361;1
46337125;591829364;2
46337126;591829364;1
46337126;591829363;2
46337127;339178400;1
46337127;591829357;2
46337127;591829359;3
46337127;591829355;4
46337127;591829374;5
46337127;339178400;6
46653691;1192542444;1
46653691;1191528199;2
46653691;1191528158;3
